go,cluster,parent,score,size,term,parentTerm,termUniqueness,termUniquenessWithinCluster,termDispensability
GO:1902679,9,GO:0060966,-0,172,negative regulation of RNA biosynthetic process,regulation of gene silencing by regulatory ncRNA,0.8367489230769231,0.22276923076923083,0.576
GO:0045892,9,GO:0060966,-0,172,negative regulation of DNA-templated transcription,regulation of gene silencing by regulatory ncRNA,0.8359833846153846,0.22276923076923083,0.576
GO:1903538,78,GO:1904146,-0,8,regulation of meiotic cell cycle process involved in oocyte maturation,positive regulation of meiotic cell cycle process involved in oocyte maturation,0.8414209230769231,0.22250000000000003,0.911
GO:0045737,31,GO:0000079,-0,1,positive regulation of cyclin-dependent protein serine/threonine kinase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.8372387692307692,0.22218181818181815,0.917
GO:0099537,64,GO:0048167,-0,275,trans-synaptic signaling,regulation of synaptic plasticity,0.909996923076923,0.2219,0.631
GO:0098916,64,GO:0048167,-0,275,anterograde trans-synaptic signaling,regulation of synaptic plasticity,0.909996923076923,0.2219,0.631
GO:0007268,64,GO:0048167,-0,275,chemical synaptic transmission,regulation of synaptic plasticity,0.909996923076923,0.2219,0.631
GO:0050778,34,GO:0002250,-0,13,positive regulation of immune response,adaptive immune response,0.8883587692307693,0.22122727272727272,0.514
GO:1901987,26,GO:0000278,-0,98,regulation of cell cycle phase transition,mitotic cell cycle,0.8816116923076923,0.2211774193548387,0.635
GO:1900195,78,GO:1904146,-0,6,positive regulation of oocyte maturation,positive regulation of meiotic cell cycle process involved in oocyte maturation,0.8489938461538462,0.22066666666666668,0.746
GO:0051438,31,GO:0000079,-0,2,regulation of ubiquitin-protein transferase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.9443513846153846,0.21999999999999997,0.841
GO:1904666,31,GO:0000079,-0,2,regulation of ubiquitin protein ligase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.9443513846153846,0.21999999999999997,0.841
GO:0043067,38,GO:0043524,-0,110,regulation of programmed cell death,negative regulation of neuron apoptotic process,0.9178153846153846,0.21914999999999996,0.726
GO:0000578,57,GO:0009953,-0,33,embryonic axis specification,dorsal/ventral pattern formation,0.9318510769230769,0.21682608695652172,0.607
GO:0035282,57,GO:0009953,-0,35,segmentation,dorsal/ventral pattern formation,0.9348104615384616,0.2162608695652174,0.64
GO:0040014,49,GO:0035265,-0,82,regulation of multicellular organism growth,organ growth,0.8753803076923077,0.2158888888888889,0.67
GO:0009880,57,GO:0009953,-0,48,embryonic pattern specification,dorsal/ventral pattern formation,0.9298289230769231,0.21578260869565213,0.624
GO:1901991,26,GO:0000278,-0,35,negative regulation of mitotic cell cycle phase transition,mitotic cell cycle,0.8682670769230769,0.2145967741935484,0.758
GO:0007093,26,GO:0000278,-0,42,mitotic cell cycle checkpoint signaling,mitotic cell cycle,0.8363987692307693,0.2131935483870968,0.775
GO:0000075,26,GO:0000278,-0,61,cell cycle checkpoint signaling,mitotic cell cycle,0.8327347692307692,0.21214516129032257,0.605
GO:0046903,66,GO:0050714,-0,157,secretion,positive regulation of protein secretion,0.9474861538461539,0.212125,0.731
GO:0040007,49,GO:0035265,-0,214,growth,organ growth,0.9907827692307692,0.21150000000000002,0.7
GO:0002702,34,GO:0002250,-0,3,positive regulation of production of molecular mediator of immune response,adaptive immune response,0.8742738461538462,0.21045454545454545,0.471
GO:0050776,34,GO:0002250,-0,23,regulation of immune response,adaptive immune response,0.9037366153846154,0.20986363636363636,0.533
GO:0002682,34,GO:0002250,-0,25,regulation of immune system process,adaptive immune response,0.9315883076923077,0.20963636363636362,0.535
GO:0090287,35,GO:1990089,-0,32,regulation of cellular response to growth factor stimulus,response to nerve growth factor,0.9075827692307692,0.2085555555555556,0.72
GO:0042981,38,GO:0043524,-0,99,regulation of apoptotic process,negative regulation of neuron apoptotic process,0.9184295384615384,0.20845000000000002,0.738
GO:1901988,26,GO:0000278,-0,69,negative regulation of cell cycle phase transition,mitotic cell cycle,0.8626855384615384,0.20801612903225808,0.612
GO:2001233,38,GO:0043524,-0,25,regulation of apoptotic signaling pathway,negative regulation of neuron apoptotic process,0.8859366153846153,0.20709999999999995,0.661
GO:0007351,57,GO:0009953,-0,31,tripartite regional subdivision,dorsal/ventral pattern formation,0.9319883076923077,0.20673913043478265,0.636
GO:0009798,57,GO:0009953,-0,71,axis specification,dorsal/ventral pattern formation,0.9308061538461538,0.20639130434782604,0.642
GO:0099643,66,GO:0050714,-0,68,signal release from synapse,positive regulation of protein secretion,0.8828830769230769,0.20543750000000005,0.706
GO:0007269,66,GO:0050714,-0,68,neurotransmitter secretion,positive regulation of protein secretion,0.8699520000000001,0.20543750000000005,0.706
GO:0009892,9,GO:0060966,-0,554,negative regulation of metabolic process,regulation of gene silencing by regulatory ncRNA,0.8430264615384615,0.2053846153846154,0.626
GO:0009948,57,GO:0009953,-0,48,anterior/posterior axis specification,dorsal/ventral pattern formation,0.933168,0.20517391304347832,0.653
GO:0009952,57,GO:0009953,-0,66,anterior/posterior pattern specification,dorsal/ventral pattern formation,0.9315446153846154,0.20478260869565212,0.668
GO:0048589,49,GO:0035265,-0,191,developmental growth,organ growth,0.9444855384615385,0.20472222222222225,0.716
GO:0002700,34,GO:0002250,-0,5,regulation of production of molecular mediator of immune response,adaptive immune response,0.8892326153846154,0.20399999999999996,0.485
GO:0045055,66,GO:0050714,-0,48,regulated exocytosis,positive regulation of protein secretion,0.9386190769230769,0.20399999999999996,0.7
GO:0009890,9,GO:0060966,-0,515,negative regulation of biosynthetic process,regulation of gene silencing by regulatory ncRNA,0.836672,0.20392307692307698,0.635
GO:0010605,9,GO:0060966,-0,532,negative regulation of macromolecule metabolic process,regulation of gene silencing by regulatory ncRNA,0.8362529230769231,0.2038461538461539,0.631
GO:0023061,66,GO:0050714,-0,75,signal release,positive regulation of protein secretion,0.8820578461538462,0.20325000000000004,0.712
GO:0045944,10,GO:0045727,-0,255,positive regulation of transcription by RNA polymerase II,positive regulation of translation,0.8310590769230769,0.20323076923076921,0.693
GO:1903429,78,GO:1904146,-0,13,regulation of cell maturation,positive regulation of meiotic cell cycle process involved in oocyte maturation,0.8781575384615384,0.20266666666666666,0.731
GO:0010558,9,GO:0060966,-0,504,negative regulation of macromolecule biosynthetic process,regulation of gene silencing by regulatory ncRNA,0.8307163076923076,0.20215384615384613,0.638
GO:0007350,57,GO:0009953,-0,35,blastoderm segmentation,dorsal/ventral pattern formation,0.9314375384615384,0.2015217391304348,0.64
GO:0040008,49,GO:0035265,-0,162,regulation of growth,organ growth,0.9299236923076923,0.20016666666666671,0.689
GO:0043405,31,GO:0000079,-0,4,regulation of MAP kinase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.8694621538461539,0.198030303030303,0.922
GO:0032940,66,GO:0050714,-0,132,secretion by cell,positive regulation of protein secretion,0.940128,0.1973125,0.747
GO:0051443,31,GO:0000079,-0,2,positive regulation of ubiquitin-protein transferase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.8643243076923077,0.19724242424242422,0.841
GO:1904668,31,GO:0000079,-0,2,positive regulation of ubiquitin protein ligase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.8643243076923077,0.19724242424242422,0.841
GO:0045935,10,GO:0045727,-0,368,positive regulation of nucleobase-containing compound metabolic process,positive regulation of translation,0.8358233846153846,0.1972307692307692,0.665
GO:0045841,26,GO:0000278,-0,12,negative regulation of mitotic metaphase/anaphase transition,mitotic cell cycle,0.8227926153846153,0.1967741935483871,0.707
GO:2001234,38,GO:0043524,-0,22,negative regulation of apoptotic signaling pathway,negative regulation of neuron apoptotic process,0.866156923076923,0.19599999999999995,0.745
GO:0007389,57,GO:0009953,-0,131,pattern specification process,dorsal/ventral pattern formation,0.9274867692307692,0.19491304347826088,0.669
GO:0051254,10,GO:0045727,-0,351,positive regulation of RNA metabolic process,positive regulation of translation,0.8316012307692308,0.1943076923076923,0.674
GO:0016079,66,GO:0050714,-0,36,synaptic vesicle exocytosis,positive regulation of protein secretion,0.8694455384615385,0.19393749999999998,0.684
GO:0048638,49,GO:0035265,-0,139,regulation of developmental growth,organ growth,0.8809470769230769,0.19372222222222224,0.702
GO:0006887,66,GO:0050714,-0,77,exocytosis,positive regulation of protein secretion,0.936504,0.19306250000000003,0.726
GO:0065009,31,GO:0000079,-0,60,regulation of molecular function,regulation of cyclin-dependent protein serine/threonine kinase activity,0.9333113846153847,0.19218181818181823,0.833
GO:0044093,31,GO:0000079,-0,40,positive regulation of molecular function,regulation of cyclin-dependent protein serine/threonine kinase activity,0.9350043076923077,0.192030303030303,0.809
GO:1900193,78,GO:1904146,-0,11,regulation of oocyte maturation,positive regulation of meiotic cell cycle process involved in oocyte maturation,0.8604769230769231,0.19166666666666665,0.783
GO:0009893,10,GO:0045727,-0,580,positive regulation of metabolic process,positive regulation of translation,0.8448861538461538,0.19046153846153846,0.696
GO:0043087,31,GO:0000079,-0,19,regulation of GTPase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.937168,0.18878787878787884,0.836
GO:0051336,31,GO:0000079,-0,19,regulation of hydrolase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.937168,0.18878787878787884,0.836
GO:0043547,31,GO:0000079,-0,13,positive regulation of GTPase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.9386547692307692,0.1887575757575758,0.812
GO:0051345,31,GO:0000079,-0,13,positive regulation of hydrolase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.9386547692307692,0.1887575757575758,0.812
GO:0010604,10,GO:0045727,-0,544,positive regulation of macromolecule metabolic process,positive regulation of translation,0.838376,0.18784615384615388,0.705
GO:0008286,35,GO:1990089,-0,19,insulin receptor signaling pathway,response to nerve growth factor,0.8845636923076923,0.18594444444444447,0.647
GO:0032868,35,GO:1990089,-0,20,response to insulin,response to nerve growth factor,0.953424,0.1854444444444444,0.649
GO:0009891,10,GO:0045727,-0,456,positive regulation of biosynthetic process,positive regulation of translation,0.8411150769230769,0.18530769230769228,0.73
GO:0007094,26,GO:0000278,-0,12,mitotic spindle assembly checkpoint signaling,mitotic cell cycle,0.7946596923076923,0.18496774193548382,0.707
GO:0043434,35,GO:1990089,-0,21,response to peptide hormone,response to nerve growth factor,0.95332,0.18411111111111111,0.65
GO:0032869,35,GO:1990089,-0,20,cellular response to insulin stimulus,response to nerve growth factor,0.9408553846153846,0.18388888888888888,0.649
GO:0003002,57,GO:0009953,-0,107,regionalization,dorsal/ventral pattern formation,0.9286307692307693,0.18373913043478263,0.691
GO:0045893,10,GO:0045727,-0,321,positive regulation of DNA-templated transcription,positive regulation of translation,0.8280012307692308,0.18353846153846154,0.708
GO:1902680,10,GO:0045727,-0,321,positive regulation of RNA biosynthetic process,positive regulation of translation,0.828824,0.18353846153846154,0.708
GO:0010557,10,GO:0045727,-0,445,positive regulation of macromolecule biosynthetic process,positive regulation of translation,0.835251076923077,0.18261538461538462,0.733
GO:0071375,35,GO:1990089,-0,21,cellular response to peptide hormone stimulus,response to nerve growth factor,0.9407230769230769,0.18261111111111106,0.65
GO:0002784,34,GO:0002250,-0,5,regulation of antimicrobial peptide production,adaptive immune response,0.855224,0.18231818181818182,0.486
GO:0021700,78,GO:1904146,-0,61,developmental maturation,positive regulation of meiotic cell cycle process involved in oocyte maturation,0.9520984615384616,0.18208333333333337,0.791
GO:0001556,78,GO:1904146,-0,29,oocyte maturation,positive regulation of meiotic cell cycle process involved in oocyte maturation,0.9120092307692308,0.18041666666666667,0.836
GO:0071695,78,GO:1904146,-0,59,anatomical structure maturation,positive regulation of meiotic cell cycle process involved in oocyte maturation,0.9474744615384615,0.18041666666666667,0.793
GO:0008595,57,GO:0009953,-0,31,"anterior/posterior axis specification, embryo",dorsal/ventral pattern formation,0.9315138461538461,0.17721739130434788,0.636
GO:0048469,78,GO:1904146,-0,54,cell maturation,positive regulation of meiotic cell cycle process involved in oocyte maturation,0.9302258461538462,0.17641666666666667,0.799
GO:0070848,35,GO:1990089,-0,49,response to growth factor,response to nerve growth factor,0.9629286153846154,0.17561111111111116,0.746
GO:0071363,35,GO:1990089,-0,49,cellular response to growth factor stimulus,response to nerve growth factor,0.9629156923076923,0.17466666666666664,0.746
GO:0009719,35,GO:1990089,-0,86,response to endogenous stimulus,response to nerve growth factor,0.9617483076923077,0.1744444444444444,0.705
GO:0071495,35,GO:1990089,-0,84,cellular response to endogenous stimulus,response to nerve growth factor,0.9617747692307692,0.17405555555555552,0.705
GO:0032870,35,GO:1990089,-0,36,cellular response to hormone stimulus,response to nerve growth factor,0.9420018461538462,0.17338888888888893,0.667
GO:0009725,35,GO:1990089,-0,38,response to hormone,response to nerve growth factor,0.9557347692307693,0.17333333333333334,0.668
GO:0007343,48,GO:0007343,-0,7,egg activation,egg activation,0.9404535384615385,0.17128571428571426,0
GO:0071902,31,GO:0000079,-0,4,positive regulation of protein serine/threonine kinase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.852,0.1709090909090909,0.922
GO:0043085,31,GO:0000079,-0,24,positive regulation of catalytic activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.936296,0.1685757575757576,0.843
GO:0050790,31,GO:0000079,-0,37,regulation of catalytic activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.9345852307692307,0.16781818181818187,0.869
GO:0033674,31,GO:0000079,-0,5,positive regulation of kinase activity,regulation of cyclin-dependent protein serine/threonine kinase activity,0.8708381538461538,0.16354545454545455,0.911
