category,universegenes,universecount
GO:1902004,,8
GO:1902010,,2
GO:1902017,,46
GO:1902018,,7
GO:1902019,,5
GO:1902022,,1
GO:1902023,,2
GO:1902026,,1
GO:1902027,,1
GO:1902031,,3
GO:1902033,,2
GO:1902035,,2
GO:1902036,,23
GO:1902037,,2
GO:1902038,,2
GO:1902041,,24
GO:1902042,,14
GO:1902043,,9
GO:1902047,,1
GO:1902064,,1
GO:1902065,,12
GO:1902071,,2
GO:1902072,,2
GO:1902074,,20
GO:1902075,,8
GO:1902083,,6
GO:1902093,,4
GO:1902097,,2
GO:1902099,,56
GO:1902100,,23
GO:1902101,,17
GO:1902102,,6
GO:1902103,,2
GO:1902104,,4
GO:1902105,,99
GO:1902106,,25
GO:1902107,,51
GO:1902108,,11
GO:1902109,,2
GO:1902110,,5
GO:1902115,,155
GO:1902116,,26
GO:1902117,,67
GO:1902119,,3
GO:1902120,,3
GO:1902145,,1
GO:1902151,,1
GO:1902153,,1
GO:1902159,,1
GO:1902160,,1
GO:1902165,,10
GO:1902166,,8
GO:1902167,,2
GO:1902170,,7
GO:1902175,,24
GO:1902176,,17
GO:1902177,,7
GO:1902178,,5
GO:1902186,,12
GO:1902187,,2
GO:1902188,,12
GO:1902202,,2
GO:1902203,,1
GO:1902205,,1
GO:1902206,,1
GO:1902211,,1
GO:1902213,,1
GO:1902214,,2
GO:1902215,,1
GO:1902216,,1
GO:1902218,,2
GO:1902219,,2
GO:1902221,,17
GO:1902222,,16
GO:1902224,,10
GO:1902226,,1
GO:1902227,,1
GO:1902229,,23
GO:1902230,,13
GO:1902231,,10
GO:1902232,,1
GO:1902233,,1
GO:1902235,,22
GO:1902236,,14
GO:1902237,,7
GO:1902253,,24
GO:1902254,,17
GO:1902255,,8
GO:1902259,,1
GO:1902261,,1
GO:1902262,,2
GO:1902263,,1
GO:1902267,,1
GO:1902268,,1
GO:1902275,,149
GO:1902283,,1
GO:1902284,,8
GO:1902292,,2
GO:1902298,,1
GO:1902299,,3
GO:1902302,,1
GO:1902305,,29
GO:1902306,,12
GO:1902307,,5
GO:1902308,,4
GO:1902309,,4
GO:1902311,,1
GO:1902315,,2
GO:1902321,,2
GO:1902337,,2
GO:1902338,,1
GO:1902339,,1
GO:1902349,,2
GO:1902350,,2
GO:1902356,,1
GO:1902358,,4
GO:1902362,,1
GO:1902366,,1
GO:1902367,,1
GO:1902369,,34
GO:1902373,,30
GO:1902375,,3
GO:1902387,,1
GO:1902388,,1
GO:1902389,,1
GO:1902400,,29
GO:1902402,,30
GO:1902403,,30
GO:1902407,,4
GO:1902410,,9
GO:1902412,,5
GO:1902414,,6
GO:1902415,,10
GO:1902416,,8
GO:1902423,,3
GO:1902425,,3
GO:1902426,,1
GO:1902430,,2
GO:1902435,,1
GO:1902442,,1
GO:1902443,,1
GO:1902444,,1
GO:1902445,,2
GO:1902455,,2
GO:1902456,,1
GO:1902459,,6
GO:1902463,,1
GO:1902464,,2
GO:1902465,,1
GO:1902466,,1
GO:1902473,,12
GO:1902474,,6
GO:1902475,,22
GO:1902476,,29
GO:1902477,,2
GO:1902490,,1
GO:1902493,,80
GO:1902494,,1007
GO:1902495,,62
GO:1902498,,4
GO:1902499,,1
GO:1902503,,1
GO:1902504,,1
GO:1902510,,6
GO:1902511,,1
GO:1902512,,2
GO:1902513,,5
GO:1902514,,5
GO:1902523,,1
GO:1902524,,1
GO:1902525,,5
GO:1902527,,4
GO:1902528,,1
GO:1902530,,1
GO:1902531,,838
GO:1902532,,337
GO:1902533,,426
GO:1902544,,1
GO:1902546,,1
GO:1902547,,5
GO:1902548,,3
GO:1902554,,50
GO:1902555,,25
GO:1902559,,2
GO:1902562,,39
GO:1902563,,4
GO:1902564,,1
GO:1902565,,2
GO:1902569,,2
GO:1902570,,7
GO:1902576,,1
GO:1902579,,15
GO:1902581,,1
GO:1902583,,1
GO:1902595,,2
GO:1902600,,63
GO:1902603,,1
GO:1902605,,1
GO:1902606,,1
GO:1902608,,1
GO:1902616,,2
GO:1902617,,9
GO:1902618,,2
GO:1902622,,6
GO:1902623,,1
GO:1902624,,5
GO:1902626,,4
GO:1902630,,1
GO:1902632,,1
GO:1902636,,2
GO:1902644,,2
GO:1902646,,4
GO:1902647,,4
GO:1902652,,67
GO:1902653,,23
GO:1902656,,4
GO:1902659,,3
GO:1902661,,3
GO:1902667,,32
GO:1902668,,2
GO:1902669,,17
GO:1902679,,517
GO:1902680,,728
GO:1902683,,5
GO:1902684,,1
GO:1902685,,2
GO:1902686,,6
GO:1902688,,2
GO:1902689,,1
GO:1902692,,47
GO:1902710,,2
GO:1902711,,1
GO:1902712,,1
GO:1902713,,4
GO:1902715,,4
GO:1902722,,1
GO:1902723,,1
GO:1902725,,1
GO:1902730,,2
GO:1902731,,3
GO:1902732,,1
GO:1902733,,2
GO:1902737,,1
GO:1902738,,2
GO:1902739,,4
GO:1902741,,4
GO:1902742,,24
GO:1902743,,33
GO:1902744,,3
GO:1902745,,21
GO:1902746,,1
GO:1902747,,1
GO:1902749,,120
GO:1902750,,53
GO:1902751,,18
GO:1902766,,2
GO:1902767,,1
GO:1902769,,3
GO:1902771,,1
GO:1902773,,1
GO:1902774,,4
GO:1902803,,24
GO:1902804,,7
GO:1902805,,5
GO:1902806,,104
GO:1902807,,62
GO:1902808,,29
GO:1902809,,2
GO:1902811,,1
GO:1902816,,2
GO:1902817,,2
GO:1902822,,1
GO:1902823,,1
GO:1902829,,1
GO:1902830,,1
GO:1902832,,1
GO:1902844,,1
GO:1902845,,2
GO:1902846,,1
GO:1902850,,135
GO:1902855,,15
GO:1902856,,3
GO:1902857,,12
GO:1902858,,1
GO:1902860,,1
GO:1902866,,3
GO:1902868,,2
GO:1902875,,17
GO:1902877,,1
GO:1902878,,1
GO:1902879,,1
GO:1902882,,66
GO:1902883,,42
GO:1902884,,17
GO:1902889,,2
GO:1902893,,24
GO:1902894,,8
GO:1902895,,18
GO:1902896,,1
GO:1902897,,1
GO:1902902,,13
GO:1902903,,170
GO:1902904,,73
GO:1902905,,91
GO:1902911,,60
GO:1902912,,2
GO:1902914,,15
GO:1902915,,6
GO:1902916,,7
GO:1902930,,39
GO:1902931,,11
GO:1902932,,9
GO:1902936,,55
GO:1902938,,2
GO:1902946,,5
GO:1902947,,4
GO:1902948,,1
GO:1902949,,3
GO:1902950,,7
GO:1902951,,1
GO:1902952,,2
GO:1902953,,3
GO:1902954,,2
GO:1902955,,1
GO:1902956,,3
GO:1902957,,1
GO:1902958,,2
GO:1902959,,5
GO:1902960,,1
GO:1902961,,4
GO:1902962,,2
GO:1902963,,2
GO:1902965,,4
GO:1902966,,4
GO:1902969,,6
GO:1902975,,2
GO:1902977,,1
GO:1902990,,1
GO:1902991,,12
GO:1902992,,4
GO:1902993,,9
GO:1902994,,1
GO:1902995,,1
GO:1902996,,1
GO:1902997,,1
GO:1903003,,4
GO:1903004,,2
GO:1903006,,2
GO:1903007,,1
GO:1903008,,53
GO:1903010,,11
GO:1903011,,2
GO:1903012,,5
GO:1903018,,24
GO:1903019,,5
GO:1903020,,15
GO:1903025,,6
GO:1903026,,3
GO:1903027,,1
GO:1903028,,1
GO:1903031,,1
GO:1903033,,1
GO:1903034,,84
GO:1903035,,27
GO:1903036,,44
GO:1903037,,71
GO:1903038,,27
GO:1903039,,50
GO:1903040,,1
GO:1903041,,2
GO:1903042,,2
GO:1903044,,8
GO:1903046,,231
GO:1903047,,522
GO:1903048,,1
GO:1903050,,161
GO:1903051,,52
GO:1903052,,108
GO:1903053,,24
GO:1903054,,2
GO:1903055,,11
GO:1903059,,5
GO:1903061,,5
GO:1903069,,7
GO:1903070,,3
GO:1903071,,5
GO:1903072,,1
GO:1903073,,1
GO:1903076,,51
GO:1903077,,13
GO:1903078,,28
GO:1903087,,2
GO:1903093,,2
GO:1903094,,2
GO:1903095,,4
GO:1903104,,1
GO:1903108,,1
GO:1903109,,1
GO:1903115,,11
GO:1903116,,1
GO:1903121,,2
GO:1903122,,1
GO:1903126,,1
GO:1903131,,9
GO:1903135,,3
GO:1903136,,3
GO:1903140,,2
GO:1903146,,31
GO:1903147,,9
GO:1903165,,2
GO:1903166,,1
GO:1903167,,1
GO:1903168,,1
GO:1903169,,57
GO:1903170,,15
GO:1903176,,1
GO:1903178,,1
GO:1903179,,3
GO:1903181,,3
GO:1903182,,1
GO:1903189,,1
GO:1903195,,1
GO:1903197,,1
GO:1903198,,1
GO:1903200,,1
GO:1903201,,50
GO:1903202,,38
GO:1903203,,23
GO:1903204,,17
GO:1903205,,18
GO:1903206,,15
GO:1903207,,4
GO:1903208,,4
GO:1903209,,11
GO:1903214,,11
GO:1903215,,1
GO:1903216,,1
GO:1903217,,1
GO:1903218,,3
GO:1903220,,3
GO:1903223,,5
GO:1903224,,4
GO:1903225,,3
GO:1903232,,3
GO:1903233,,2
GO:1903236,,1
GO:1903238,,1
GO:1903242,,3
GO:1903243,,2
GO:1903244,,1
GO:1903248,,2
GO:1903249,,2
GO:1903251,,3
GO:1903259,,1
GO:1903265,,2
GO:1903276,,3
GO:1903277,,1
GO:1903278,,2
GO:1903279,,4
GO:1903280,,2
GO:1903281,,2
GO:1903286,,4
GO:1903288,,3
GO:1903292,,2
GO:1903293,,34
GO:1903294,,4
GO:1903296,,3
GO:1903297,,4
GO:1903298,,4
GO:1903299,,5
GO:1903300,,2
GO:1903301,,3
GO:1903305,,48
GO:1903306,,11
GO:1903307,,21
GO:1903311,,192
GO:1903312,,50
GO:1903313,,61
GO:1903317,,43
GO:1903318,,20
GO:1903319,,15
GO:1903320,,187
GO:1903321,,65
GO:1903322,,105
GO:1903326,,1
GO:1903328,,1
GO:1903332,,14
GO:1903333,,5
GO:1903334,,6
GO:1903335,,2
GO:1903336,,1
GO:1903347,,3
GO:1903348,,4
GO:1903349,,3
GO:1903350,,13
GO:1903351,,13
GO:1903352,,2
GO:1903354,,12
GO:1903356,,11
GO:1903358,,10
GO:1903361,,11
GO:1903362,,187
GO:1903363,,62
GO:1903364,,124
GO:1903365,,1
GO:1903367,,1
GO:1903371,,5
GO:1903373,,4
GO:1903376,,10
GO:1903377,,6
GO:1903378,,3
GO:1903379,,2
GO:1903381,,2
GO:1903382,,2
GO:1903383,,2
GO:1903384,,2
GO:1903385,,2
GO:1903386,,1
GO:1903387,,1
GO:1903391,,29
GO:1903392,,8
GO:1903393,,8
GO:1903394,,3
GO:1903400,,1
GO:1903401,,1
GO:1903405,,1
GO:1903406,,1
GO:1903407,,1
GO:1903409,,16
GO:1903414,,1
GO:1903416,,3
GO:1903420,,1
GO:1903421,,23
GO:1903422,,4
GO:1903423,,15
GO:1903426,,49
GO:1903427,,18
GO:1903428,,31
GO:1903429,,55
GO:1903430,,11
GO:1903431,,24
GO:1903432,,38
GO:1903433,,1
GO:1903435,,1
GO:1903436,,4
GO:1903438,,2
GO:1903441,,8
GO:1903442,,1
GO:1903445,,2
GO:1903461,,2
GO:1903463,,4
GO:1903464,,1
GO:1903465,,3
GO:1903469,,1
GO:1903475,,4
GO:1903487,,1
GO:1903489,,1
GO:1903490,,2
GO:1903492,,1
GO:1903504,,12
GO:1903506,,1257
GO:1903507,,517
GO:1903508,,727
GO:1903509,,69
GO:1903510,,46
GO:1903513,,19
GO:1903515,,1
GO:1903516,,2
GO:1903518,,2
GO:1903519,,1
GO:1903521,,1
GO:1903522,,103
GO:1903523,,14
GO:1903524,,36
GO:1903525,,5
GO:1903526,,2
GO:1903527,,3
GO:1903530,,316
GO:1903531,,74
GO:1903532,,171
GO:1903533,,33
GO:1903538,,15
GO:1903539,,18
GO:1903540,,7
GO:1903541,,10
GO:1903542,,1
GO:1903543,,9
GO:1903544,,1
GO:1903545,,1
GO:1903546,,2
GO:1903551,,5
GO:1903553,,2
GO:1903555,,31
GO:1903556,,15
GO:1903557,,14
GO:1903561,,58
GO:1903562,,1
GO:1903564,,8
GO:1903565,,1
GO:1903566,,7
GO:1903567,,3
GO:1903568,,1
GO:1903569,,2
GO:1903573,,33
GO:1903576,,3
GO:1903577,,1
GO:1903578,,56
GO:1903579,,18
GO:1903580,,24
GO:1903587,,4
GO:1903588,,2
GO:1903589,,2
GO:1903593,,3
GO:1903595,,3
GO:1903599,,14
GO:1903608,,7
GO:1903609,,2
GO:1903613,,4
GO:1903614,,1
GO:1903615,,3
GO:1903616,,4
GO:1903624,,7
GO:1903625,,1
GO:1903626,,3
GO:1903636,,1
GO:1903638,,1
GO:1903644,,4
GO:1903645,,1
GO:1903646,,1
GO:1903649,,36
GO:1903650,,7
GO:1903651,,27
GO:1903670,,33
GO:1903671,,9
GO:1903672,,25
GO:1903673,,2
GO:1903677,,2
GO:1903679,,2
GO:1903684,,1
GO:1903688,,1
GO:1903689,,2
GO:1903690,,2
GO:1903697,,1
GO:1903699,,2
GO:1903706,,180
GO:1903707,,54
GO:1903708,,72
GO:1903715,,7
GO:1903716,,2
GO:1903717,,3
GO:1903718,,3
GO:1903719,,2
GO:1903721,,2
GO:1903722,,2
GO:1903723,,2
GO:1903725,,46
GO:1903726,,13
GO:1903727,,24
GO:1903729,,8
GO:1903730,,1
GO:1903741,,1
GO:1903742,,2
GO:1903743,,1
GO:1903744,,1
GO:1903745,,2
GO:1903746,,2
GO:1903747,,23
GO:1903748,,3
GO:1903749,,16
GO:1903750,,3
GO:1903751,,3
GO:1903753,,5
GO:1903754,,1
GO:1903755,,1
GO:1903756,,3
GO:1903758,,3
GO:1903760,,2
GO:1903762,,1
GO:1903764,,1
GO:1903772,,3
GO:1903774,,2
GO:1903775,,3
GO:1903778,,1
GO:1903779,,15
GO:1903786,,2
GO:1903788,,2
GO:1903789,,6
GO:1903790,,3
GO:1903792,,13
GO:1903793,,25
GO:1903795,,3
GO:1903797,,1
GO:1903798,,7
GO:1903799,,3
GO:1903800,,3
GO:1903817,,2
GO:1903818,,5
GO:1903825,,61
GO:1903826,,1
GO:1903827,,331
GO:1903828,,95
GO:1903829,,190
GO:1903830,,6
GO:1903831,,5
GO:1903837,,1
GO:1903839,,1
GO:1903840,,2
GO:1903841,,2
GO:1903842,,2
GO:1903843,,2
GO:1903844,,59
GO:1903845,,29
GO:1903846,,28
GO:1903847,,1
GO:1903849,,1
GO:1903850,,1
GO:1903852,,1
GO:1903859,,19
GO:1903861,,15
GO:1903862,,10
GO:1903863,,4
GO:1903867,,6
GO:1903874,,5
GO:1903891,,2
GO:1903892,,1
GO:1903894,,8
GO:1903895,,2
GO:1903896,,4
GO:1903897,,5
GO:1903898,,2
GO:1903899,,3
GO:1903900,,67
GO:1903901,,19
GO:1903902,,44
GO:1903903,,2
GO:1903904,,1
GO:1903905,,1
GO:1903909,,5
GO:1903910,,1
GO:1903911,,4
GO:1903912,,2
GO:1903918,,3
GO:1903919,,2
GO:1903920,,2
GO:1903921,,1
GO:1903923,,1
GO:1903927,,1
GO:1903928,,1
GO:1903929,,1
GO:1903935,,5
GO:1903936,,3
GO:1903937,,1
GO:1903939,,4
GO:1903940,,1
GO:1903943,,2
GO:1903944,,2
GO:1903947,,1
GO:1903955,,6
GO:1903959,,13
GO:1903960,,5
GO:1903961,,2
GO:1903963,,1
GO:1903964,,2
GO:1903966,,2
GO:1903969,,1
GO:1903970,,1
GO:1903972,,1
GO:1903973,,1
GO:1903975,,5
GO:1903976,,1
GO:1903977,,4
GO:1903978,,5
GO:1903980,,4
GO:1903984,,1
GO:1903988,,1
GO:1903995,,2
GO:1903997,,2
GO:1903998,,25
GO:1903999,,5
GO:1904000,,3
GO:1904005,,1
GO:1904006,,1
GO:1904008,,1
GO:1904009,,1
GO:1904016,,3
GO:1904017,,1
GO:1904018,,76
GO:1904019,,13
GO:1904020,,2
GO:1904021,,1
GO:1904022,,1
GO:1904023,,1
GO:1904024,,1
GO:1904026,,2
GO:1904028,,2
GO:1904029,,48
GO:1904030,,15
GO:1904031,,22
GO:1904035,,30
GO:1904036,,14
GO:1904037,,15
GO:1904041,,1
GO:1904042,,1
GO:1904044,,6
GO:1904045,,3
GO:1904046,,2
GO:1904047,,6
GO:1904048,,2
GO:1904049,,1
GO:1904050,,1
GO:1904058,,5
GO:1904059,,4
GO:1904062,,115
GO:1904063,,30
GO:1904064,,43
GO:1904069,,3
GO:1904070,,3
GO:1904086,,1
GO:1904090,,2
GO:1904098,,2
GO:1904100,,2
GO:1904106,,3
GO:1904107,,2
GO:1904109,,2
GO:1904115,,12
GO:1904116,,2
GO:1904117,,1
GO:1904121,,1
GO:1904139,,2
GO:1904141,,2
GO:1904145,,5
GO:1904146,,6
GO:1904147,,1
GO:1904148,,1
GO:1904152,,13
GO:1904153,,8
GO:1904154,,4
GO:1904155,,1
GO:1904156,,1
GO:1904158,,3
GO:1904167,,3
GO:1904168,,3
GO:1904170,,1
GO:1904172,,1
GO:1904173,,1
GO:1904177,,2
GO:1904179,,2
GO:1904180,,6
GO:1904181,,4
GO:1904182,,1
GO:1904192,,1
GO:1904193,,1
GO:1904211,,2
GO:1904223,,2
GO:1904224,,2
GO:1904226,,2
GO:1904227,,2
GO:1904229,,1
GO:1904231,,1
GO:1904232,,1
GO:1904234,,1
GO:1904235,,1
GO:1904237,,1
GO:1904239,,1
GO:1904240,,1
GO:1904245,,2
GO:1904247,,2
GO:1904251,,6
GO:1904259,,1
GO:1904261,,1
GO:1904262,,18
GO:1904263,,19
GO:1904265,,1
GO:1904266,,1
GO:1904268,,1
GO:1904269,,1
GO:1904288,,4
GO:1904289,,4
GO:1904290,,3
GO:1904292,,26
GO:1904293,,12
GO:1904294,,13
GO:1904304,,1
GO:1904305,,1
GO:1904313,,3
GO:1904315,,2
GO:1904321,,4
GO:1904322,,4
GO:1904327,,1
GO:1904331,,1
GO:1904333,,1
GO:1904338,,7
GO:1904339,,4
GO:1904340,,2
GO:1904347,,1
GO:1904348,,1
GO:1904350,,5
GO:1904351,,2
GO:1904352,,1
GO:1904353,,21
GO:1904354,,7
GO:1904355,,13
GO:1904356,,43
GO:1904357,,17
GO:1904358,,25
GO:1904373,,3
GO:1904375,,66
GO:1904376,,15
GO:1904377,,36
GO:1904378,,2
GO:1904379,,1
GO:1904380,,14
GO:1904381,,3
GO:1904382,,6
GO:1904385,,17
GO:1904386,,7
GO:1904387,,2
GO:1904393,,2
GO:1904394,,1
GO:1904395,,1
GO:1904396,,125
GO:1904397,,43
GO:1904398,,50
GO:1904399,,2
GO:1904400,,4
GO:1904401,,4
GO:1904406,,6
GO:1904407,,20
GO:1904409,,1
GO:1904411,,1
GO:1904412,,3
GO:1904413,,1
GO:1904414,,2
GO:1904415,,1
GO:1904417,,1
GO:1904424,,13
GO:1904425,,4
GO:1904426,,1
GO:1904427,,21
GO:1904428,,2
GO:1904429,,4
GO:1904430,,2
GO:1904431,,2
GO:1904441,,1
GO:1904442,,1
GO:1904448,,1
GO:1904450,,1
GO:1904454,,1
GO:1904455,,2
GO:1904457,,2
GO:1904464,,1
GO:1904465,,1
GO:1904467,,5
GO:1904468,,2
GO:1904469,,3
GO:1904475,,2
GO:1904476,,1
GO:1904477,,1
GO:1904478,,4
GO:1904479,,1
GO:1904480,,2
GO:1904481,,1
GO:1904482,,1
GO:1904491,,10
GO:1904499,,1
GO:1904501,,1
GO:1904502,,4
GO:1904504,,4
GO:1904505,,5
GO:1904506,,5
GO:1904508,,3
GO:1904511,,1
GO:1904515,,3
GO:1904526,,6
GO:1904527,,1
GO:1904528,,4
GO:1904529,,4
GO:1904530,,1
GO:1904531,,3
GO:1904533,,1
GO:1904535,,1
GO:1904542,,1
GO:1904544,,1
GO:1904550,,1
GO:1904562,,3
GO:1904567,,1
GO:1904568,,1
GO:1904569,,2
GO:1904570,,1
GO:1904571,,1
GO:1904572,,1
GO:1904573,,1
GO:1904574,,1
GO:1904576,,3
GO:1904578,,3
GO:1904579,,3
GO:1904580,,16
GO:1904582,,1
GO:1904585,,2
GO:1904586,,2
GO:1904587,,10
GO:1904588,,4
GO:1904589,,68
GO:1904590,,22
GO:1904591,,35
GO:1904592,,3
GO:1904593,,3
GO:1904612,,3
GO:1904613,,2
GO:1904616,,4
GO:1904617,,1
GO:1904618,,3
GO:1904619,,2
GO:1904620,,2
GO:1904627,,7
GO:1904628,,7
GO:1904629,,1
GO:1904630,,1
GO:1904631,,1
GO:1904632,,1
GO:1904636,,2
GO:1904637,,2
GO:1904638,,2
GO:1904640,,3
GO:1904643,,4
GO:1904644,,2
GO:1904645,,24
GO:1904646,,19
GO:1904647,,5
GO:1904648,,2
GO:1904653,,1
GO:1904655,,1
GO:1904656,,1
GO:1904657,,1
GO:1904659,,11
GO:1904660,,1
GO:1904661,,1
GO:1904666,,19
GO:1904667,,8
GO:1904668,,11
GO:1904672,,1
GO:1904673,,1
GO:1904680,,26
GO:1904681,,2
GO:1904682,,1
GO:1904683,,3
GO:1904684,,3
GO:1904688,,3
GO:1904689,,1
GO:1904690,,2
GO:1904691,,1
GO:1904693,,3
GO:1904694,,3
GO:1904695,,2
GO:1904702,,1
GO:1904703,,1
GO:1904705,,20
GO:1904706,,7
GO:1904707,,14
GO:1904708,,1
GO:1904714,,2
GO:1904715,,1
GO:1904717,,3
GO:1904719,,3
GO:1904724,,18
GO:1904729,,3
GO:1904731,,2
GO:1904732,,2
GO:1904734,,1
GO:1904742,,3
GO:1904743,,2
GO:1904744,,1
GO:1904746,,6
GO:1904747,,10
GO:1904748,,19
GO:1904749,,5
GO:1904750,,1
GO:1904751,,4
GO:1904752,,15
GO:1904753,,4
GO:1904754,,11
GO:1904760,,4
GO:1904761,,3
GO:1904762,,1
GO:1904764,,3
GO:1904766,,3
GO:1904768,,6
GO:1904772,,2
GO:1904776,,9
GO:1904777,,1
GO:1904778,,6
GO:1904779,,9
GO:1904780,,3
GO:1904781,,7
GO:1904782,,1
GO:1904783,,1
GO:1904785,,1
GO:1904793,,1
GO:1904796,,3
GO:1904797,,1
GO:1904798,,2
GO:1904799,,12
GO:1904800,,1
GO:1904801,,8
GO:1904806,,2
GO:1904808,,2
GO:1904809,,14
GO:1904810,,7
GO:1904811,,14
GO:1904812,,1
GO:1904813,,97
GO:1904814,,10
GO:1904815,,1
GO:1904816,,9
GO:1904823,,4
GO:1904829,,1
GO:1904831,,1
GO:1904833,,1
GO:1904837,,18
GO:1904844,,2
GO:1904845,,2
GO:1904847,,5
GO:1904849,,4
GO:1904851,,8
GO:1904854,,1
GO:1904861,,1
GO:1904867,,1
GO:1904872,,7
GO:1904874,,4
GO:1904875,,2
GO:1904876,,1
GO:1904877,,1
GO:1904879,,2
GO:1904880,,3
GO:1904881,,2
GO:1904882,,2
GO:1904884,,2
GO:1904885,,6
GO:1904886,,17
GO:1904888,,45
GO:1904892,,52
GO:1904893,,22
GO:1904894,,26
GO:1904895,,1
GO:1904896,,8
GO:1904901,,5
GO:1904902,,1
GO:1904903,,8
GO:1904907,,2
GO:1904908,,2
GO:1904920,,1
GO:1904922,,1
GO:1904923,,10
GO:1904924,,1
GO:1904925,,9
GO:1904928,,1
GO:1904929,,3
GO:1904936,,2
GO:1904937,,1
GO:1904938,,2
GO:1904948,,5
GO:1904949,,63
GO:1904950,,93
GO:1904951,,216
GO:1904953,,5
GO:1904954,,1
GO:1904956,,1
GO:1904958,,1
GO:1904959,,2
GO:1904960,,1
GO:1904965,,1
GO:1904966,,1
GO:1904970,,2
GO:1904971,,1
GO:1904973,,1
GO:1904975,,3
GO:1904976,,3
GO:1904978,,4
GO:1904979,,1
GO:1904980,,1
GO:1904984,,1
GO:1904985,,1
GO:1904987,,1
GO:1904988,,1
GO:1904990,,1
GO:1904992,,1
GO:1904994,,1
GO:1904996,,1
GO:1905003,,1
GO:1905004,,1
GO:1905005,,1
GO:1905007,,1
GO:1905012,,1
GO:1905024,,2
GO:1905026,,1
GO:1905030,,1
GO:1905031,,2
GO:1905033,,1
GO:1905034,,1
GO:1905036,,1
GO:1905037,,45
GO:1905038,,13
GO:1905039,,61
GO:1905041,,1
GO:1905042,,1
GO:1905048,,7
GO:1905049,,3
GO:1905050,,4
GO:1905051,,1
GO:1905053,,1
GO:1905062,,1
GO:1905063,,5
GO:1905064,,3
GO:1905065,,2
GO:1905066,,2
GO:1905068,,2
GO:1905069,,1
GO:1905072,,1
GO:1905073,,1
GO:1905075,,1
GO:1905076,,5
GO:1905077,,5
GO:1905097,,6
GO:1905098,,5
GO:1905099,,1
GO:1905103,,4
GO:1905114,,125
GO:1905123,,3
GO:1905126,,3
GO:1905128,,2
GO:1905132,,6
GO:1905133,,2
GO:1905134,,4
GO:1905143,,1
GO:1905144,,5
GO:1905145,,5
GO:1905146,,2
GO:1905150,,2
GO:1905152,,1
GO:1905153,,26
GO:1905154,,5
GO:1905155,,16
GO:1905162,,1
GO:1905165,,5
GO:1905166,,2
GO:1905167,,1
GO:1905168,,4
GO:1905169,,2
GO:1905171,,2
GO:1905172,,2
GO:1905178,,2
GO:1905186,,1
GO:1905188,,1
GO:1905189,,1
GO:1905202,,2
GO:1905203,,2
GO:1905205,,2
GO:1905206,,2
GO:1905207,,27
GO:1905208,,13
GO:1905209,,16
GO:1905214,,11
GO:1905215,,1
GO:1905216,,9
GO:1905217,,1
GO:1905218,,1
GO:1905223,,1
GO:1905232,,4
GO:1905242,,5
GO:1905243,,2
GO:1905244,,7
GO:1905245,,5
GO:1905246,,1
GO:1905247,,4
GO:1905258,,2
GO:1905259,,2
GO:1905267,,4
GO:1905268,,51
GO:1905269,,83
GO:1905274,,1
GO:1905276,,5
GO:1905277,,1
GO:1905278,,1
GO:1905279,,3
GO:1905281,,1
GO:1905285,,2
GO:1905286,,1
GO:1905289,,1
GO:1905290,,1
GO:1905292,,1
GO:1905294,,1
GO:1905301,,1
GO:1905302,,1
GO:1905304,,1
GO:1905306,,1
GO:1905310,,1
GO:1905312,,1
GO:1905314,,6
GO:1905323,,1
GO:1905327,,2
GO:1905330,,69
GO:1905331,,7
GO:1905332,,7
GO:1905333,,1
GO:1905339,,1
GO:1905340,,4
GO:1905341,,1
GO:1905342,,4
GO:1905343,,1
GO:1905344,,2
GO:1905345,,3
GO:1905348,,25
GO:1905349,,4
GO:1905354,,22
GO:1905360,,6
GO:1905365,,1
GO:1905366,,1
GO:1905368,,72
GO:1905369,,51
GO:1905370,,1
GO:1905371,,2
GO:1905373,,2
GO:1905377,,1
GO:1905383,,3
GO:1905384,,1
GO:1905386,,1
GO:1905392,,1
GO:1905394,,4
GO:1905395,,3
GO:1905402,,1
GO:1905403,,1
GO:1905405,,1
GO:1905407,,1
GO:1905408,,1
GO:1905410,,1
GO:1905411,,1
GO:1905412,,1
GO:1905413,,1
GO:1905414,,1
GO:1905415,,1
GO:1905419,,1
GO:1905424,,1
GO:1905426,,1
GO:1905429,,3
GO:1905430,,1
GO:1905432,,1
GO:1905433,,1
GO:1905435,,3
GO:1905437,,3
GO:1905443,,2
GO:1905445,,2
GO:1905446,,5
GO:1905447,,1
GO:1905448,,4
GO:1905449,,1
GO:1905451,,1
GO:1905456,,5
GO:1905458,,1
GO:1905459,,5
GO:1905460,,1
GO:1905461,,4
GO:1905462,,1
GO:1905463,,1
GO:1905468,,1
GO:1905469,,1
GO:1905471,,1
GO:1905473,,1
GO:1905475,,90
GO:1905476,,20
GO:1905477,,56
GO:1905478,,2
GO:1905480,,2
GO:1905483,,4
GO:1905484,,1
GO:1905485,,3
GO:1905486,,2
GO:1905488,,2
GO:1905489,,2
GO:1905491,,2
GO:1905502,,1
GO:1905503,,2
GO:1905505,,1
GO:1905508,,14
GO:1905515,,54
GO:1905516,,6
GO:1905517,,6
GO:1905518,,1
GO:1905519,,1
GO:1905521,,7
GO:1905523,,5
GO:1905524,,1
GO:1905538,,2
GO:1905547,,1
GO:1905549,,1
GO:1905550,,1
GO:1905552,,1
GO:1905553,,5
GO:1905555,,3
