genes,merge,zscore,collection_date,parents,group,hpf,stage,leachate,leachate_mgL,spawn_night,cluster
Montipora_capitata_HIv3___RNAseq.g35580.t1,cleavagehigh,-1.160348558329779,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,cleavagehigh,-1.9789750812904332,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,cleavagehigh,1.4823791882737476,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,cleavagehigh,-1.0029528199756066,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,cleavagehigh,-0.8678116105141706,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,cleavagehigh,-1.1773933302341262,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,cleavagehigh,-1.372699569427746,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,cleavagehigh,-1.918540920046141,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,cleavagehigh,1.31768889705513,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,cleavagehigh,0.6018248678358388,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,cleavagehigh,1.3096263221140245,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,cleavagehigh,-1.305118071767763,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,cleavagehigh,-1.4114977671504105,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,cleavagehigh,-1.1758421864850235,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,cleavagehigh,-1.0793125943859951,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,cleavagehigh,-0.9529999814248747,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,cleavagehigh,-1.1148780123137143,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,cleavagehigh,-1.1044511926098608,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,cleavagehigh,1.328485598454406,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,cleavagehigh,-1.1538022234070564,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,cleavagehigh,-0.9506320227199448,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,cleavagehigh,-0.8816231993429817,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,cleavagehigh,-1.099278355753941,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,cleavagehigh,-1.058702256318573,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,cleavagehigh,-1.5111038074302072,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,cleavagehigh,-1.2522073141245214,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,cleavagehigh,-0.8316395757437203,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,cleavagehigh,-1.1690580807876145,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,cleavagehigh,1.292139252857012,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,cleavagehigh,-1.1698477155788805,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,cleavagehigh,1.2970229636246215,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,cleavagehigh,-1.1893223562648343,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,cleavagehigh,-0.9648276682444155,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,cleavagehigh,-1.2803417243995345,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,cleavagehigh,-1.5644752544248057,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,cleavagehigh,-1.7166187192767417,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,cleavagehigh,-0.07729644365484015,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,cleavagehigh,-0.9370272268949713,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,cleavagehigh,-1.0198565175253336,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,cleavagehigh,-0.7568133930296305,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,cleavagehigh,-1.1732224309755395,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,cleavagehigh,-1.4612713423484724,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,cleavagehigh,-1.0317451726184386,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,cleavagehigh,-0.3712719286196626,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,cleavagehigh,-0.11818656116296045,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,cleavagehigh,-1.0231058649697702,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,cleavagehigh,-1.6214985163668802,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,cleavagehigh,-1.1017010761842971,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,cleavagehigh,-1.3715491459884457,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,cleavagehigh,-0.6753027004697438,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,cleavagehigh,-1.0237587866422568,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,cleavagehigh,-0.4859949653706672,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,cleavagehigh,-1.231543616701192,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,cleavagehigh,-1.0286811088882342,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,cleavagehigh,-0.9240212271660346,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,cleavagehigh,-0.8695317241506161,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,cleavagehigh,-1.0517472170436788,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,cleavagehigh,-0.8240828008333929,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,cleavagehigh,-1.029667225890619,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,cleavagehigh,-0.8567168625307493,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,cleavagehigh,-0.7221190554850899,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,cleavagehigh,-1.072269558075678,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,cleavagehigh,-0.839727353663526,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,cleavagehigh,-1.2804096973477403,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26744.t1,cleavagehigh,-1.5252255531357752,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26803.t1,cleavagehigh,-0.8312623572006763,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41271.t2,cleavagehigh,-1.0007806510793027,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g41261.t1,cleavagehigh,-1.0308502521359042,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41393.t1,cleavagehigh,-1.279350092192817,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41524.t1,cleavagehigh,-1.2870407695730397,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13110.t1,cleavagehigh,-1.0402705575704845,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13590.t1,cleavagehigh,-1.414822428045013,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27612.t1,cleavagehigh,-1.1262969828892606,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27935.t1,cleavagehigh,-1.527521456989466,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g30106.t1a,cleavagehigh,-1.0857199658835315,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g14781.t1,cleavagehigh,-1.4854330220461462,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33355.t1,cleavagehigh,-1.1907687205024593,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33365.t1,cleavagehigh,-0.9799791728388881,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48712.t1,cleavagehigh,-0.907812527098247,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g37643.t1,cleavagehigh,-1.3000766440121243,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15684.t2,cleavagehigh,-1.2445866927721085,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g15737.t1,cleavagehigh,-0.8732492563687142,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15754.t1,cleavagehigh,-1.385192609393039,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35079.t1,cleavagehigh,-1.0355238096698796,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g5420.t1,cleavagehigh,-1.040348926787583,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g8271.t1,cleavagehigh,-0.3134252856565522,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40180.t1,cleavagehigh,-1.504101975436439,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g44142.t1,cleavagehigh,-2.0720884439059226,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g27818.t1,cleavagehigh,-2.3042838562894024,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18416.t1,cleavagehigh,-0.4499067323667089,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35029.t1,cleavagehigh,-1.7235339870365687,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35090.t1,cleavagehigh,-2.693557844156151,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g29264.t2,cleavagehigh,1.2953476215025284,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g1190.t1,cleavagehigh,1.3528853411388535,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27062.t1,cleavagehigh,1.3181991624146296,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27120.t1,cleavagehigh,1.2729220566029604,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g43906.t1,cleavagehigh,1.495894559353583,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15018.t1,cleavagehigh,1.3215524471393076,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44669.t1,cleavagehigh,1.2739916348229587,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44974.t1,cleavagehigh,1.30288621577399,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g45032.t2,cleavagehigh,1.414581251153444,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g21605.t1,cleavagehigh,1.233581625280858,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g22595.t1,cleavagehigh,1.4809197030276242,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___TS.g37202.t2a,cleavagehigh,1.4642887342812947,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29121.t1,cleavagehigh,1.425621557662044,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33482.t1,cleavagehigh,1.3904324198206799,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33790.t1,cleavagehigh,1.3230792319456643,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34110.t1,cleavagehigh,1.2999234537823667,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34187.t2,cleavagehigh,1.3363945259771866,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g46220.t1,cleavagehigh,1.3101055309331398,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g47022.t1,cleavagehigh,1.330379898527337,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g48479.t1,cleavagehigh,1.3950936572273367,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38474.t1,cleavagehigh,1.289122056078714,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38999.t1,cleavagehigh,1.3419768645268428,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___TS.g5110.t1,cleavagehigh,1.324692051692065,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g36323.t1,cleavagehigh,1.26126303499828,2024-07-08,101112,H4,4,cleavage,high,1,July_8th,3
Montipora_capitata_HIv3___TS.g28558.t3a,prawnchiphigh,0.11333485861620987,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g9507.t1,prawnchiphigh,0.8785502652118019,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,prawnchiphigh,-0.5121485328761803,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,prawnchiphigh,-0.9040825139419939,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,prawnchiphigh,0.8531923427473986,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,prawnchiphigh,0.8210401297154711,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,prawnchiphigh,0.9133776259410651,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,prawnchiphigh,-0.12515366763760682,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,prawnchiphigh,0.2405677983944587,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,prawnchiphigh,-0.02440658591603378,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,prawnchiphigh,0.3636726569903105,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,prawnchiphigh,0.8454415420593436,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,prawnchiphigh,-0.3998882797288447,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,prawnchiphigh,0.09651762711769771,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,prawnchiphigh,-0.42475942247185033,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,prawnchiphigh,-0.7591163559429668,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,prawnchiphigh,-0.4460264466595262,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,prawnchiphigh,-0.6291004125214986,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,prawnchiphigh,0.740423300174533,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,prawnchiphigh,0.45734401586450446,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,prawnchiphigh,-0.03792701493339476,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,prawnchiphigh,0.496997320794398,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,prawnchiphigh,-0.011204783816502138,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,prawnchiphigh,-0.6392970238242509,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,prawnchiphigh,-0.5215373493355978,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,prawnchiphigh,-0.3870788098105456,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,prawnchiphigh,-0.8123075478830074,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,prawnchiphigh,-0.564923088557981,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,prawnchiphigh,0.7127504397540458,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,prawnchiphigh,-0.5387354794510326,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,prawnchiphigh,-0.04824525965818863,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,prawnchiphigh,-0.37423167113775074,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,prawnchiphigh,-0.5101257668269854,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,prawnchiphigh,1.000034934797802,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,prawnchiphigh,-0.5001393869577451,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,prawnchiphigh,-0.6362908358183594,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,prawnchiphigh,0.36360668076614633,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,prawnchiphigh,-0.5129572376549505,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,prawnchiphigh,-0.7182425801010955,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,prawnchiphigh,-0.3954022144439003,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,prawnchiphigh,0.12104305009931296,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,prawnchiphigh,-0.602324432545108,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,prawnchiphigh,0.13425394595831583,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,prawnchiphigh,0.49643046215766856,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,prawnchiphigh,0.5940632255872702,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,prawnchiphigh,0.42453644521010925,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,prawnchiphigh,1.3050109739553226,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,prawnchiphigh,0.21407149299781028,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,prawnchiphigh,0.47305561871731194,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,prawnchiphigh,0.6213047021936872,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,prawnchiphigh,0.8563260881120403,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,prawnchiphigh,0.6027830445085599,2024-07-08,101112,H9,9,prawnchip,high,1,July_8th,1
